,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
9912,0.007361841201782226,0.0010330829876742521,0.0022964954376220705,0.000493250815958464,entropy,10,17,1,8,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 17, 'min_samples_leaf': 1, 'min_samples_split': 8}",0.9991212653778558,1.0,1.0,1.0,1.0,0.9998242530755711,0.0003514938488576647,1235
9913,0.007402992248535157,0.0007169809135418925,0.0019344329833984376,0.00015422911446754816,entropy,10,17,1,10,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 17, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9991212653778558,1.0,1.0,1.0,1.0,0.9998242530755711,0.0003514938488576647,1235
9914,0.0073852062225341795,0.000674513564795314,0.0021331787109375,0.0004819681294486951,entropy,10,17,1,12,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 17, 'min_samples_leaf': 1, 'min_samples_split': 12}",0.9991212653778558,1.0,1.0,1.0,1.0,0.9998242530755711,0.0003514938488576647,1235
9915,0.0074940681457519535,0.0007168014291681484,0.0021465778350830077,0.00045469733769300214,entropy,10,17,1,18,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 17, 'min_samples_leaf': 1, 'min_samples_split': 18}",0.9991212653778558,1.0,1.0,1.0,1.0,0.9998242530755711,0.0003514938488576647,1235
9916,0.0074002742767333984,0.0005219273169194636,0.002081298828125,0.00040250712828815145,entropy,10,17,1,20,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 17, 'min_samples_leaf': 1, 'min_samples_split': 20}",0.9991212653778558,1.0,1.0,1.0,1.0,0.9998242530755711,0.0003514938488576647,1235
9917,0.007834482192993163,0.0008813844204866832,0.002263975143432617,0.00048344147454034634,entropy,10,17,1,30,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 17, 'min_samples_leaf': 1, 'min_samples_split': 30}",0.9982425307557118,0.9991204925241864,0.9973614775725593,1.0,1.0,0.9989449001704915,0.0010254612516905864,2256
9918,0.007737398147583008,0.0007567636604127482,0.002077960968017578,0.0004324832745178146,entropy,10,17,1,40,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 17, 'min_samples_leaf': 1, 'min_samples_split': 40}",0.9982425307557118,1.0,0.9964819700967458,0.9938434476693052,1.0,0.9977135897043524,0.002333667026170621,4106
9919,0.0075375080108642575,0.0008303259731973785,0.002127265930175781,0.00048126325625327625,entropy,10,17,3,8,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 17, 'min_samples_leaf': 3, 'min_samples_split': 8}",0.9991212653778558,1.0,1.0,1.0,1.0,0.9998242530755711,0.0003514938488576647,1235
9920,0.007634639739990234,0.0006396669972810639,0.002075529098510742,0.00031245526071756294,entropy,10,17,3,10,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 17, 'min_samples_leaf': 3, 'min_samples_split': 10}",0.9991212653778558,1.0,1.0,1.0,1.0,0.9998242530755711,0.0003514938488576647,1235
9921,0.007758951187133789,0.0007680355077581461,0.0019666194915771485,0.0002391001781309625,entropy,10,17,3,12,"{'criterion': 'entropy', 'max_depth': 10, 'max_features': 17, 'min_samples_leaf': 3, 'min_samples_split': 12}",0.9991212653778558,1.0,1.0,1.0,1.0,0.9998242530755711,0.0003514938488576647,1235
